image,caption
dataset/images/808.png,"Meltan is one of the smallest Pokémon, tying with Alolan Diglett and Klefki as the shortest Steel-type Pokémon."
dataset/images/809.png,"a large, silver Pokémon with a vaguely humanoid build consists mostly of liquid metal. many dark-gray hexagonal nuts are embedded in or attached to its body. a large, golden hexagonal nut encircles its neck and "
dataset/images/810.png,"a small, monkey-like Pokémon has a green body, a brown tail, brown wedge-shaped ears, orange hands and feet, and an orange snout. each of its hands has five fingers, while each of its feet has three toes."
dataset/images/811.png,"a bipedal, humanoid monkey Pokémon has a light-green body, and lighter-green markings on its face and chest. its ears, arms, and tail are dark brown, and its two large eyes are yellow in color."
dataset/images/812.png,"a bipedal Pokémon resembling a gorilla is a bipedal Pokémon. its body consists mostly of shades of brown: light, tan brown on its forehead, chest, abs, and extremities. dark brown on its nose"
dataset/images/813.png,"the rabbit-like Pokémon has a predominantly white body with orange and yellow markings on its ears, toes, and neck. it has long legs with long feet, and similar yellow bands under each paw pad."
dataset/images/814.png,"the fur on its head, hands, and small tail are grayish-white, while the fur on its body is primarily black, with red colorations on its arms, shoulders, and front half of its feet. it also has a fur collar that covers its neck and mouth"
dataset/images/815.png,"Cinderace is a bipedal, rabbit-like Pokémon. most of its torso and head, as well as its arms and tail, are white. it has two whisker-like tufts of white fur on each side of its face."
dataset/images/816.png,"a small lizard-like Pokémon has light-blue skin, with darker blue patches on its cheeks and the tip of its curled tail. it has white eyes with dark blue irises and a lighter blue belly and face."
dataset/images/817.png,"a slim, lizard-like Pokémon is primarily blue with a white belly and a dark blue mark above it. on its head are three hairlike structures, two dark blue and one purple. inside its mouth, Drizzile has a long,"
dataset/images/818.png,"a bipedal, reptilian Pokémon that resembles a chameleon. its head, slender arms, and tail are light blue in coloration. its tail has a thin dark blue streak following the ridge of the tail "
dataset/images/819.png,"it is grayish-brown in color, with a large fluffy tail, dark-grayish-brown at the top. it has two orange freckles underneath each eye and an orange nose."
dataset/images/820.png,"a bipedal, squirrel-like Pokémon with a tan and brown plump body, a buck tooth, orange nose, stumpy limbs, and a huge tail twice as long as its body. it has a darker brown area on its"
dataset/images/821.png,"a small, birdlike Pokémon that is primarily dark blue, including its wings, tail, back and part of its head. the lower part of its body and chest is yellow, and it has a plume of black feathers that begins from under its wings to its face"
dataset/images/822.png,"a crow-like, avian Pokémon is adorned with a mask-like crest. its tail and dorsal feathers have a navy coloration, and its breast feathers are blue-gray."
dataset/images/823.png,"a large, avian Pokémon is resembling a raven. most of its body is a lustrous black, but its lower beak and legs have a matte color."
dataset/images/824.png,"an insectoid Pokémon has five body segments and is covered in sensitive setae. the dorsal half of its ovular head is a dark blue, and the ventral half is beige."
dataset/images/825.png,"the shell is made up of yellow triangular surfaces with blue circles around its vertices, arranged to form an icosahedron. the shell is so heavy it prevents Dottler from getting food to eat and water to drink."
dataset/images/826.png,"a beetle-like Pokémon with a large head that resembles the body of a ladybug. its shell is red with seven dark blue spots and a black underside. six of these spots can glow, making concentric cyan and white rings"
dataset/images/827.png,"the orange-maroon fox-like Pokémon has a slender body and a large head relative to its body size. it has long, black ears, white spots on its head that resemble eyebrows."
dataset/images/828.png,"orange-maroon vulpine Pokémon has a moderate build, slender limbs, and a long tail. it has white chest fur that puffs out from its body and vaguely resembles a cravat."
dataset/images/829.png,"a small, plantlike Pokémon with a large, yellow flower on its head. This flower covers most of its cream-colored head, which has a green stripe down its forehead and two yellow eyes with black sclerae. It has red, hair-like growths surrounding the back of its head and a green stem-like body."
dataset/images/830.png,"a plant-like Pokémon has a light green head, with amber-brownish eyes and light green pupils. above its head is a green crest that fills a notch in its head. there are tiny brown seeds that can be found scattered on"
dataset/images/831.png,"a black ovine Pokémon with a thick coat of white wool makes it look spherical. its small head pokes out of the front of the wool, along with two short horns. two large ears are visible behind gray strings of wool that "
dataset/images/832.png,dubwool's head is mostly black with a white patch surrounding its mouth and nose. its nose is pink and its eyes are yellow with black irises and white horizontal pupils with small gray eyebrows above them.
dataset/images/833.png,"a quadrupedal teal turtle-like Pokémon has a large head bigger than its body. the top of its shell is a darker shade of blue with a brown trim, and it has a light brown underbelly similar to Squirtle"
dataset/images/834.png,"a large quadrupedal Pokémon resembling a turtle, with a shell made of rock. its carapace (upper shell) is brown and is divided into three segments. its plastron (lower shell) is flat and pale"
dataset/images/835.png,canine Pokémon has a brown body with yellow fluff around its neck. it has a yellow bolt-shaped tail and a heart-shaped pattern on its rear.
dataset/images/836.png,"a quadrupedal, canine Pokémon is a quadrupedal, canine Pokémon. its two front paws are white with a yellow stripe on each leg above the white part. it has a thin, yellow tail and hind"
dataset/images/837.png,"it has a single orange-red eye that can light up and illuminate dark areas. its lower body has a wheel-like leg, which it rolls on and uses for movement."
dataset/images/838.png,"a Pokémon which resembles a minecart. It has a head with two triangular eyes and a mouth that has a warm, orange glow. Behind its head is a small heap of coal which can glow orange-red, atop a body of black stone. It has four wheel-like legs which it moves on."
dataset/images/839.png,"a large, coal-black body has two legs and a pair of stubby arms. it bears a head consisting of a pair of white eyes that can glow red and a mouth with serrated teeth."
dataset/images/840.png,"a small, worm-like Pokémon with a light green body and a dark green underside. above its head are two large leaf-like eyestalks. these eyestalks give the apple it lives in the appearance of having a stem with leaves."
dataset/images/841.png,"a green, worm-like dragon Pokémon uses parts of an apple to form its body. the top part sits on the top of its head, with a single horn sticking out. the bottom of the apple is attached to its tail."
dataset/images/842.png,a dragon-like Pokémon whose body is reminiscent of apple pie. it is mostly green with a yellow underside and lower jaw. it has an orange spot on its chest that resembles an apple core.
dataset/images/843.png,resembles a small snake. its body is mostly brownish white with a few darker spots. its tail is curled at the tip.
dataset/images/844.png,"a tan serpent Pokémon with a black and brown pattern all over its body, resembling cracked earth. Around its neck is a dark greenish brown ring, which is its neck pouch. Its long body is coiled in a spiral shape. It has lime green eyes with red bags underneath them and a snout with two prominent nostrils and two fangs."
dataset/images/845.png,"a blue avian Pokémon resembling a cormorant has bright green, large, circular eyes with small black pupils. it has a ruff of light gray feathers that goes around its torso and sticks out at the back, making it"
dataset/images/846.png,a brown and tan fish Pokémon resembling a barracuda. it has two big black eyes and two small jaws pointing upward. it also has five fins scattered on its body.
dataset/images/847.png,"a fishlike Pokémon with a long body and tapered head is colored brown. it has small eyes with beady black pupils and no visible irises. its mouth has a noticeable under-bite, and two teeth on each side of its lower"
dataset/images/848.png,"toxel is a small, quadrupedal, purple, lizard-like baby Pokémon. it has a lightning bolt-like protrusion on its forehead, along with four conical spikes surrounding its head. it has violet eyes with black"
dataset/images/849.png,"a bipedal, lizard or salamander-like Pokémon with two forms. Both Amped Form and Low Key Form Toxtricity have purple-colored bodies and white eyes with black irises. Both forms also have four spikes on the back, four spikes on each wrist, and a crescent-shaped body part with seven light purple spikes on the waist."
dataset/images/850.png,"an insectoid Pokémon with a long, flat body. Its thorax and head are mainly red-orange with dark brown sections across its body and yellow rings on its underside which can get very hot. Two fiery whiskers protrude from its face, and it uses its short stubby legs to move around."
dataset/images/851.png,"a flat, centipede-like Pokémon is red, with circular orange-yellow heat-generating organs on the underside of each section. its dorsal side, along with its legs and mandible, are a darker shade of red "
dataset/images/852.png,Clobbopus has six small tentacles that it uses to get around. two large tentacles that act as arms are lined with orange suction cups.
dataset/images/853.png,"a blue, amphibious, cephalopod Pokémon with a yellow jagged eyemask-like marking, suckers, and what appears to be a breathing organ on the left side of its head. it has a dark blue underside and cyan eyes"
dataset/images/854.png,the teacup that Sinistea lives in is a famous piece of antique tableware; seafoam green in color with gold rims. there are many forgeries in circulation.
dataset/images/855.png,"Polteageist inhabits a large, white teapot with cracks and holes on it. it has a yellow handle, as well as yellow accents on its cover and bottom."
dataset/images/856.png,"a small Pokémon with a round pink body and a pair of small feet. most of its body is covered by a blue wig-like feature with a pink, hat-like erect tail."
dataset/images/857.png,"a small, vaguely humanoid Pokémon has a pink body and a large, light blue mass of hair surrounding its head. it has a conical point on top of its hair that is pink at the bottom and white at the top, with the tip being"
dataset/images/858.png,"a small humanoid Pokémon has a thin, white body. it has a small mouth, narrow black eyes with white pupils. it has two elliptical pink markings over each of its eyes resembling eyebrows."
dataset/images/859.png,"a small, fuchsia Pokémon has a large head, small body, and wiry limbs. its hands have three fingers each while its feet don't have digits. its face has a purple ""mask"", prominent pointed ears"
dataset/images/860.png,"a slightly humanoid Pokémon with a magenta upper body and a light green lower body divided by a zig-zag line. it has long, lanky arms with hands that have three sharp fingers, and round feet that have three toe"
dataset/images/861.png,"a green-skinned humanoid Pokémon covered in long, dark purple hair. most of its hair wraps around its body, except for part of its face, its abdomen, its feet, and a small red patch on its chest. Grimms"
dataset/images/862.png,"black-and-white, bipedal Pokémon is a black-and-white, bipedal Pokémon. its head sits forward of its body on a long, thick neck; it has a pointed snout like a badger."
dataset/images/863.png,Perrserker remains bipedal and has a body shape similar to what it had as a Meowth. the hair on its head and parts of its limbs have hardened into natural armor.
dataset/images/864.png,"the lower body of Cursola resembles that of Galarian Corsola. it has an oval-shaped opening with three inward-facing notches where the core is. on its ectoplasmic body, two small branches below the core serve as its"
dataset/images/865.png,"avian Pokémon stands no taller than its pre-evolved form Farfetch'd. its wings serve as humanoid hands, with the feathers at the end resembling fingers."
dataset/images/866.png,"is a bipedal, humanoid Pokémon. it has growths resembling clown hair, but they are now black rather than blue. it has yellow eyes and a moustache that covers its mouth."
dataset/images/867.png,"two sections of the slab have broken off and are held in place by shadowy black tendrils. the ""tail"" fragment also resembles the piece carried by Galarian Yamask."
dataset/images/868.png,"a small cream-colored Pokémon that resembles a splash of milk. It has a droplet-shaped body composed of cream, with two arms and a crown of six protrusions. These protrusions are made out of that same cream with droplets constantly jumping from them. It has completely white eyes."
dataset/images/869.png,a vaguely humanoid Pokémon with a body made of whipped cream. its head resembles several clumps of whipped cream styled like hair. each of these bangs is topped with the Sweet Alcremie.
dataset/images/870.png,"a single Falinks is a formation of six individuals, similar to Exeggcute. it consists of five troopers and a leader, known as ""the brass"""
dataset/images/871.png,"an echinoderm Pokémon with a black, sea urchin-like body. a line of sharp spines runs down its back, along with two other lines of two spines each on the side of its body."
dataset/images/872.png,"a small, larval Pokémon. Most of its round white body is covered by a translucent shell of icy spikes. Its exposed head features two black eyes and round mouthparts. Four short legs are located underneath its body."
dataset/images/873.png,"a white, moth-like Pokémon with a round body, of which the upper half is thicker, giving it the appearance of a ruff. it has a blue jewel between its eyes and two long antennae, which are gray at the tip with trap"
dataset/images/874.png,"a tall Pokémon made of rock, resembling Stonehenge. it has a gray, rectangular body with white eyes and mouth. on top of its body are two, smaller rectangular stones giving it the appearance of a hat."
dataset/images/875.png,"a medium-sized, penguin-like Pokémon has a large ice cube encasing its head. it has two flippers and yellow feet, with three toes on each. it has two white eyes, black eyebrows and a white be"
dataset/images/876.png,"both forms have white faces, rounded heads and pear-shaped bodies. males have upward-turned spiral horns, blue markings in-between their eyes. females have downward-turned spiral horns, pink markings above their eyes."
dataset/images/877.png,"a short, chubby rodent Pokémon can change forms via its signature Hunger Switch Ability. the features shared between the two forms are short, stubby arms and feet; a pair of pink circular cheek pouches; a very tiny nose; two almond"
dataset/images/878.png,"cufant uses it to dig in the ground and carve out rocks and ores to eat. it has four stout legs, and each leg has a single anterior nail."
dataset/images/879.png,"a large, cuboid, elephantine Pokémon with a dark green body and a light teal underbelly. it has a long, broad, muscular trunk that ends in three claw-like protrusions."
dataset/images/880.png,a hybrid fossil Pokémon has a small yellow upper body with two long wings shaped like lightning bolts on its arms. the upper half is connected to the middle of the lower body with an orange and yellow circle surrounding the neck.
dataset/images/881.png,it has a light-blue body with a snow-like patch on the top. it has a plesiosaur-like tail with a fin on top.
dataset/images/882.png,a hybrid fossil Pokémon consists of the head of the fish fossil and the back legs and tail of the dino fossil; the head appears to have been mounted on the tip of the tail. the tail region ends abruptly at a circular cutoff.
dataset/images/883.png,the plesiosaur half is colored blue and white. the fish half is applied upside down.
dataset/images/884.png,"a tall bipedal dinosaur-like Pokémon with large feet, a chunky tail, and a head integrated into its neck. its body is mainly light gray and dark blue, with zigzag patterns running down its body, gray bands around its arms, and"
dataset/images/885.png,"a small, green Pokémon resembling a reptile or amphibian. Its head is a darker green, with yellow eyes, pink eyelids and gills, and large horns tipped with pink. Its serpentine body has two long front limbs, as well as a darker green stripe near its tail with three fins surrounding it."
dataset/images/886.png,"a large, black-colored head with two vertical horns and two pinkish-red triangle-shaped stripes on either side. it has yellow eyes with pink eyelids, while the underside of its mouth is light blue."
dataset/images/887.png,"a draconic Pokémon. Dragapult's appearance is reminiscent of both ancient lepospondyls such as Diplocaulus and modern stealth bombers. It has a triangular, wing-shaped head; a relatively short body; and a long, laterally flattened tail similar to a newt's."
dataset/images/888.png,"Zacian is a large cyan lupine Pokémon with yellow eyes, a tan underside, a lean frame, a pink tail, and pink braids going down the side of its body. there are battle scars on its shoulders,"
dataset/images/889.png,"Zamazenta is a large magenta lupine Pokémon with yellow eyes, a bulky frame, and a ponytail on its head. its tail and ponytail are a deep blue; it also has deep blue accents on its neck and for"
dataset/images/890.png,"a gigantic, draconic alien Pokémon has a vaguely draconic shape and skeletal appearance. its main body and tail are long and thin and resemble a spinal column. its torso is formed from a cage of appendages "
dataset/images/891.png,"a small, bearlike Pokémon is primarily dark gray, with a yellow snout and white patches of fur on its head and chest. the patch of fur on its forehead partially covers its black eyes and has two black downturned eyebrows on top."
dataset/images/892.png,"a large, bipedal Pokémon resembling a humanoid bear with a wushu motif. it has long legs and long arms with large paws and claws for striking. the front of Urshifu's "
dataset/images/893.png,"a simian Pokémon resembling a baboon or mandrill is covered in coarse black fur. its chest and belly are patterned with shorter gray fur. its upper snout, palms, and rings around its eyes"
dataset/images/894.png,"an electric golem-like Pokémon is made mostly of electric energy generated by a single organ. it has a round yellow body with three spikes on top of its head and a pattern of seven pink dots on its face that resembles the letter ""X"""
dataset/images/895.png,"it has a dark red body made of crystallized dragon energy, with the energy being the densest at its central core. it has two red legs with black feet that are shaped like teeth. the right arm resembles a dragon's upper jaw,"
dataset/images/896.png,"the equine Pokémon has a white coat and has light-blue ice covering parts of its body. its mane consists of ice spikes, with three rows behind its neck and a single large spike between its ears. both have ice behind"
dataset/images/897.png,equine Pokémon has black fur and a purple marking covering the right side of its face extending to the base of its ears. it has a wavy purple mane that transitions into mauve towards the tips.
dataset/images/898.png,"a bipedal Pokémon with legs approximately twice as long as its torso. four prongs grow from its head to support a green, transparent bud resembling a type of crown, much larger than its head."
dataset/images/899.png,"a snow deer-like Pokémon has white spots, white fur on its lower legs, underside, round tail, eyebrows, and mane. Wyrdeer has large, golden antlers, the shape of which resembles radio antennae."
dataset/images/900.png,"a mantis-like insect is adorned with numerous black rocky protrusions. a ring of angular rocks on each of its shoulders, a mask of rock lining its brows down to its jawline, two sharp toe claw"
dataset/images/901.png,the pelt has nine rectangular brown spikes on its back and four rectangular spikes on each side of its head. the front paws have five claws each while the back paws have three claws.
dataset/images/902.png,"a large, green, fish-like Pokémon has a jagged mouth with pointed teeth. its spine is aligned with a dark gray line, with colored stripes that flank it on either side and extend around its gills."
dataset/images/903.png,a bipedal Pokémon that resembles both a cat and a weasel. its body is dark gray with purple accents around its face and ankles. it has long arms that extend to just above its ankles.
dataset/images/904.png,"a large, spherical piscine Pokémon resides in the sea. all over its body are overgrown conical spikes whose colors correspond to those on Overqwil's body. the spikes on the top half of its body have parts of purple"
dataset/images/905.png,"forme, Enamorus is a pink, slim humanoid Pokémon. it is a female-only species with no male counterpart. its eyes are yellow with beady white irises and no visible pupils."
dataset/images/906.png,"a quadrupedal feline Pokémon covered in pale green fur. the fur's composition is similar to that of plants, allowing it to absorb sunlight for energy."
dataset/images/907.png,"a bipedal, feline Pokémon has a growth of green fur-like leaves on its neck. it has a growth of green fur-like leaves on its neck, along with its hands, feet, and face."
dataset/images/908.png,"a humanoid feline Pokémon has light green fur covering most of its body. the fur is especially longer around its ears, thighs, and arms. it is covered in a four-pointed mask-like shape, with a pattern of three green"
dataset/images/909.png,"the bipedal crocodilian Pokémon has a mostly red body and a white face. its body contains a small flame sac, which constantly leaks fire energy due to its size. the energy releases in the form of two bright yellow tufts of"
dataset/images/910.png,"a bipedal, crocodilian Pokémon is a bipedal, melon-shaped body. its face and chest are white simulating a mask; its hands and feet are black. it has yellow rectangular scales covering its back and"
dataset/images/911.png,"large, red, crocodilian Pokémon covered in rectangular scales. its belly is angular and has a white coloration flanked by black stripes. it also has various white-colored patterns on its head, lower jaw, neck, back, shoulders"
dataset/images/912.png,a white duckling-like Pokémon has a yellow beak and blue eyes. it has teal webbed feet and a large teal coif-like crest.
dataset/images/913.png,"Quaxwell's face has blue eyes, a pointed yellow beak, and a teal brow just above it. on top of its head is a round blue crest twice as large, which droops towards the back."
dataset/images/914.png,"a humanoid avian Pokémon is resembling a waterfowl. its plumage is mostly dark blue, except for the light blue on its shoulders and tail. its face has blue eyes and a pointed yellow beak."
dataset/images/915.png,it has a triangular pink snout with two huge oval nostrils as well as stubby feet ending in pink hooves. its tail is short and curled.
dataset/images/916.png,"Oinkologne has a large, stout build with a smooth, glossy coat. it has yellow growths underneath its eyes that resemble eyelashes, droopy triangular ears with yellow insides, a triangular snout"
dataset/images/917.png,a lime-green arachnid Pokémon is wrapped in a ball of white threads that it secretes from its rear. it has eight spindly legs tipped with a dark green color on the ends.
dataset/images/918.png,"arachnoid Pokémon has eight long, slender, cylindrical legs. all eight feet have white circular ports that serve as spinnerets."
dataset/images/919.png,"a gray, oblong, insectoid Pokémon resembling a grasshopper. its head has two stubby semicircular antennae, a circle on its snout resembling a mouth or nose "
dataset/images/920.png,"a bipedal, insectoid Pokémon which resembles a locust. it is primarily dark gray, with glossy black colorations on the head, thorax, lower abdomen, forearms, lower legs, and third set of legs"
dataset/images/921.png,"a small, quadrupedal, rodent-like Pokémon has a body that is almost entirely orange. it has cream colorations on its lower forelimbs, snout, and tail, and green on the insides of its ears."
dataset/images/922.png,"compared to Pawmi and Pawmot, its fur is almost entirely light orange. its face has beady brown eyes, a tiny nose, and yellow electric sacs on its cheeks."
dataset/images/923.png,"a stout, bipedal, rodent-like Pokémon has a body that is almost entirely orange. its face has beady brown eyes, a tiny nose, and yellow electric sacs on its cheeks. it has shaggy "
dataset/images/924.png,"each individual is small, white, and bipedal, and has a spherical head with large ears and stubby limbs with large paws. each one also has two black beady eyes, a tiny black nose with short"
dataset/images/925.png,"a group of three or four separate mouse-like rodent Pokémon work together as one, similar to Exeggcute, Falinks, or its pre-evolved form Tandemaus. each individual is small, white, and bipedal, and has "
dataset/images/926.png,"the head contains small, black beady eyes with rounded eyebrow-like growths on top; a snout with a rounded triangular nose and a tiny mouth; and rounded ears that resemble pastries or bread buns. the"
dataset/images/927.png,"a stout, canine Pokémon with an elongated body is mostly brown. its fur is mostly brown, with various shades of lighter and darker brown on its head, snout, ears, neck, back, tail, and paws."
dataset/images/928.png,a small Pokémon resembling an olive. It has a round green body with two stubby legs. It has beady black eyes with white pupils and a jagged mouth. A few leaves surround a yellow fruit with a hole on top of its body.
dataset/images/929.png,"a green plant Pokémon is resembling a human wearing a dress. its head is light green, with several leaves and two olive fruits on top."
dataset/images/930.png,"Arboliva's lower body flares out into multiple root-like portions. it contains thin, slanted, purple eyes that appear closed."
dataset/images/931.png,"the avian Pokémon is resembling a parrot, with a large rounded yellow beak and lazy eyes. it has tan legs with feet shaped in a zygodactyl arrangement; i.e. two to"
dataset/images/932.png,"a Pokémon composed of rock salt. Its upper body is rugged and brown, with an off-white stripe circling it, while its lower body is a white salt cube with rectangular orange-yellow eyes that can glow red. A white salt cube is embedded on the top half of its body as well."
dataset/images/933.png,the head is connected to Naclstack's body; the upper half of the body consists of a brown cuboid stone at the front and a dark brown rock dotted with salt at the back. the lower body is a single white
dataset/images/934.png,"a large, bipedal Pokémon is made up of rock salt and sedimentary rock. its head has a rugged look and two eyes shaped like right angles. each of the eyes are orange in color with yellow squares at their centers."
dataset/images/935.png,"a humanoid Pokémon is said to have been born from burnt charcoal. its body is mostly black, except for its torso and extremities, which are red. it has a fire-like plume above it, tipped with pink and dark"
dataset/images/936.png,"a bipedal, humanoid Pokémon is a bipedal, humanoid Pokémon. its body is primarily black, with red colorations on its cylindrical legs and hands. its head is also red, with yellow sharp ""ears"" protru"
dataset/images/937.png,"a bipedal, humanoid Pokémon is a bipedal, humanoid Pokémon. its body is primarily black, though some regions on its head, arms, and legs are dark blue. its eyes have pink irises and"
dataset/images/938.png,a small amphibian Pokémon has a spherical yellow head that takes up most of its body. this head has two white spots at the top and can emit light. Tadbulb blinks it on and off to warn its allies.
dataset/images/939.png,"a large, rotund, amphibian Pokémon has orange patterns on its head, back, and lower body, along with small orange feet. the pattern on its back consists of two orange chevrons and a lightning bolt shape, surrounding an orange circle with a"
dataset/images/940.png,"a tiny avian Pokémon is a tiny avian Pokémon. its feathers are mostly black, except for the grayish light-blue feathers. its head is nub-like and contains its fairly long orange beak."
dataset/images/941.png,"a large avian Pokémon is a large avian Pokémon. its feathers are mostly black, with a grayish dark blue lower body. the latter contains zig-zag patterns on the sides of the neck."
dataset/images/942.png,"a brown, quadrupedal, canine Pokémon has a dark gray snout and underside. it has a layer of thick fat under its skin that protects it from attacks. its paws have four toes each; the head"
dataset/images/943.png,"a large, canine Pokémon has blackish gray colorations on its underside, back, and around its face and eyes. it also has a stripe of light gray fur running down its spine."
dataset/images/944.png,"a tiny shrew-like Pokémon has an almost hemispherical body. its fur is gray on top and white on the underside, except for its black head. it contains large, yellow-green eyes with tiny black pupils."
dataset/images/945.png,"the top half of its body is mostly black and somewhat resembles a hoodie. its forearms and the bottom half of its body are dark bluish-gray in color. it has a white face with large ears, huge yellow-"
dataset/images/946.png,"the Pokémon has small, rhombic, black, leaf-like eyes with thin red pupils that float inside its body. it has brownish yellow, jagged, thorny plant stalks that point up and curl slightly inward to form a sp"
dataset/images/947.png,"a tumbleweed-like Pokémon that is similar to its pre-Evolution Bramblin, only larger and with more thorns. Most of the branches that compose its loose, spherical body are brownish yellow with light purple tips on top, while the base of its body and its center front branch are entirely dark brown."
dataset/images/948.png,"toedscool has small pupils on its eyes and its lower body flares out into frayed flaps. these flaps sometimes fall off from its body, and have a chewy and delicious taste."
dataset/images/949.png,a large mushroom-like Pokémon whose physical appearance heavily resembles Tentacruel. its upper body resembles a mushroom cap and is black in color. one of these protrusions sits in the front and center of the cap.
dataset/images/950.png,"a crustacean Pokémon is primarily orange in color, with a cream underbelly and pink cheeks. its eyes are supported by stalks extending from inside its shell. Klawf can rotate these eyes freely in any direction to survey its surroundings."
dataset/images/951.png,"a short, green, bipedal plant Pokémon with no arms and a very short, stubby tail. it has a white, round cap radially split into six at the rim. its face has black eyes and an orange coloration on the"
dataset/images/952.png,"a monstrous, bipedal Pokémon resembles a pepper plant. it has a dark-green body and a leafy growth surrounding its neck. two leafy arms grow out of this growth."
dataset/images/953.png,"a small, brown, beetle-like Pokémon has four horn-like protrusions on its head. its abdomen has a rounded yellow pattern, and it has four long limbs, each tipped with two claws."
dataset/images/954.png,"a teal, metallic, beetle-like Pokémon that perpetually floats upside down in the air. its face is red, with a diamond-shaped nose, a white four-pointed star on its forehead, and long, prominent white hair"
dataset/images/955.png,"a small Pokémon resembling a bird chick has a yellow body, large blue eyes with a lavender triangular mark between them. it has white frills on its head and both yellow and pink frills extending from its belly."
dataset/images/956.png,"a tall flightless avian Pokémon resembling an ostrich. its head, neck, and legs are lavender in color, with brown stripes covering its neck and white stripes covering its legs and front toes."
dataset/images/957.png,"a short, pink, humanoid Pokémon has a relatively large head and arms compared to the rest of its body and stumpy toeless feet. its arms have three fingers each, and it has what appears to be a pyramidal diamond-shaped steel plate"
dataset/images/958.png,"a pink humanoid Pokémon has a large head and arms and short, stumpy feet with light pink circles underneath. its arms have three fingers each, and it has steel plates on its hips that resemble outturned pockets. it has thin eyebrows or eye"
dataset/images/959.png,"a pink humanoid Pokémon has large, white arms and short, stumpy feet. its arms have five fingers each, with the thumbs having the same color of pink as the body. it has steel plates on its hips that resemble outturned pockets."
dataset/images/960.png,"a long, white Pokémon that seems to be perpetually buried within the earth. it has beady dark blue eyes and a large, round, pink nose."
dataset/images/961.png,"a long, red, three-bodied fish Pokémon that lives in a black spiky rock. Each body has a head with beady dark blue eyes and a large, round, white nose. Only Wugtrio's heads and parts of its bodies are seen; it is unknown what the rest of its body looks like inside of the rock."
dataset/images/962.png,"white avian Pokémon has black slanted eyes with black eyeliner-like markings around them. it has long neck and tall, thin, reddish pink legs, with three toes facing forward and one toe facing backward on each foot."
dataset/images/963.png,"it has a pale bluish white coloration on its underbelly that extends to its lower jaw and eyes, as well as on its dorsal fin. it has a pair of pectoral fins and a split tailfin."
dataset/images/964.png,"Palafin is an cetacean Pokémon that resembles a dolphin. its underbelly and the underside of its fins are colored in a paler shade of light blue. it has eyes with two-tone blue and pink irises, "
dataset/images/965.png,"an inorganic, metallic Pokémon is said to be created when an unknown Pokémon enters and possesses an unused engine at a scrap-processing factory. its front has a protrusion tipped with a shape somewhat resembling a skull"
dataset/images/966.png,the front of Revavroom's body also has a few spikes to the left and right. the front of Revavroom's body also has a small hole resembling a frown located just below its eye.
dataset/images/967.png,"a green reptilian Pokémon is resembling a lizard. its head is mostly black, with a green coloration between its casque and lower jaw. its neck, paw pads, and tail are also black; the latter has "
dataset/images/968.png,"a long, worm-like Pokémon with a six-segmented metal body. its body is red on top and light orange on the bottom, except for its second segment. the first segment is its head, which contains its small, pale blue eyes and "
dataset/images/969.png,"a crystal plant-like Pokémon. It has a light purple body shaped like the stem of a plant, and its face is black with bright yellow eyes covered by a transparent cone. It has six dark blue crystal petals with light blue lines each around the head. The minerals inside of these petals are filled with crystallized poison."
dataset/images/970.png,coned flower Pokémon has three light green crystalline petals as a tail. tail is connected to four light purple crystalline petals with light green lines each.
dataset/images/971.png,"a quadrupedal canine Pokémon whose body is covered in long, shaggy pale grey hair reaches down to its legs. its large snout peeks under the hair covering most of its head, and contains a black triangular nose and"
dataset/images/972.png,"the top of its head and its humped back are covered in long, shaggy, whitish-gray fur that is a light purple color at the base. its face has a large, protruding lower jaw, and its feet have three"
dataset/images/973.png,"the avian Pokémon is resembling a flamingo. it is mostly pink, with a rounded body and wings, and a long serpentine neck. it is said that Flamigo ties its neck into a knot to keep"
dataset/images/974.png,"a white round cetacean Pokémon has large eyes, a large curved mouth, long fin-like forelimbs, a large tail, and two stubby legs. there are pink accents around its eyes, on its hands, below its feet,"
dataset/images/975.png,"Cetacean has a white piscine body with large forelimbs and legs. it has pink accents around its eyes, forepaws, and tail."
dataset/images/976.png,"a fishlike Pokémon with a gray body; pointy, translucent, bright magenta fins; and red eyes. it has thin blue lines running the length of its body from its eyes. inside is also a row of diamond-shaped spikes similar to "
dataset/images/977.png,"it has three colors: light blue at the top; dark blue in the middle; and white on its belly, upper lip, and fins. it has a pair of pectoral fins and its rear half is flanked on either side by elongated an"
dataset/images/978.png,"all forms have a white throat sac, which resembles a bed of rice when inflated. Tatsugiri inflates its throat sac to camouflage itself."
dataset/images/979.png,a simian Pokémon with a round body is situated on two thin legs with black shackles around its ankles. it is covered in shaggy grey fur that streams upwards and fades to white as it seems to evaporate. it has three-
dataset/images/980.png,"a quadrupedal, amphibious Pokémon, has a rounded body that is dark brown on the top and light brown on the bottom. it has black beady eyes, a large mouth, and a pair of tiny nostrils."
dataset/images/981.png,"the tail head is dark brown with a black face, yellow eyes, sharp white teeth, and four ossicone-like antennae. it has a row of eight dark brown and yellow spikes running down its spine."
dataset/images/982.png,"a serpentine Pokémon looks nearly identical to its pre-Evolution, Dunsparce. it has the same yellow body with a blue underside and blue and cream stripes on its back. its tail has a blue ""cap"" on it."
dataset/images/983.png,"a humanoid Pokémon whose appearance resembles a samurai has grown tremendously from its time as a Bisharp. its body is mostly red and black, with gold accents on its torso and helmet-like head."
